tau,accuracy,f1,precision,recall,auc,dpr,eor,eOdds,kf,k,u,f,lf,nc,m
0.8,0.8450598943862417,0.6565317334721292,0.704149395256285,0.6149646347112954,0.7665042649860683,0.12953391063432554,0.05412656452082876,0.09286446805897024,2,20.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8174808010137351,0.6210267966438481,0.6214418188183098,0.6210875509273235,0.7504310462101389,0.156532608812665,0.04224103680493867,0.10696278033526725,2,20.0,0.0,0.0,0.0,0.0,1.0
0.8,0.8271551114365486,0.49397537839564,0.8373419459075204,0.3505893108004508,0.6644532671508092,0.038532285920739186,0.1749743592202845,0.1792211200927787,2,20.0,0.0,0.0,0.0,1.0,0.0
0.8,0.819722679004116,0.5415286310652335,0.6986650528780012,0.4421514423837475,0.6908164993518778,0.10360042392614048,0.058392679459397204,0.09874718767730288,2,20.0,0.0,0.0,0.0,1.0,1.0
0.8,0.8454284164613506,0.6553478749028265,0.7075390672424038,0.6103782289624384,0.7651814413442013,0.1342278956905562,0.042190661984945456,0.0836801962730613,2,30.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8099257495215578,0.6039364289968862,0.606320918995074,0.6018779982701276,0.7389059881076168,0.18269306888021683,0.15745256602034838,0.23969032248009742,2,30.0,0.0,0.0,0.0,0.0,1.0
0.8,0.8255888195259452,0.4824473960963628,0.8453462881843125,0.33774605170983396,0.6590438245944974,0.034284825017471564,0.18981988568667965,0.1931618875481575,2,30.0,0.0,0.0,0.0,1.0,0.0
0.8,0.8053190868310629,0.5040084706619117,0.6527423286768769,0.4129029805100952,0.6713635720236533,0.10479354629180446,0.0447254863326795,0.08575409408363253,2,30.0,0.0,0.0,0.0,1.0,1.0
0.8,0.8453669725376312,0.6538051242226609,0.7092627558266442,0.6064266845674601,0.7637923988748957,0.13361352422994277,0.04672372416141883,0.08871752141871628,2,40.0,0.0,0.0,0.0,0.0,0.0
0.8,0.7982246054102341,0.5861040485316982,0.58002511605828,0.5934250550216147,0.7283082040519177,0.17305100967177092,0.17695077268833476,0.2493205489950147,2,40.0,0.0,0.0,0.0,0.0,1.0
0.8,0.823408371312563,0.47153461255687407,0.8444536347560012,0.3272842681917748,0.654035191638329,0.02862539967866984,0.2007140052257408,0.20608191371482207,2,40.0,0.0,0.0,0.0,1.0,0.0
0.8,0.8019719114030492,0.4776039553742857,0.6589713423225859,0.37703474578288126,0.6568759358138182,0.09528822616001706,0.061053271241204334,0.0920485228298951,2,40.0,0.0,0.0,0.0,1.0,1.0
0.8,0.8464419111125698,0.6567458854191273,0.7111941824883227,0.6101189038456932,0.7657601944527722,0.1403634896000452,0.03512633079674499,0.08082163186776661,2,50.0,0.0,0.0,0.0,0.0,0.0
0.8,0.7996984862254323,0.5888634241866305,0.5840053370483695,0.595429851102482,0.7299542505684646,0.18589366307845426,0.1962350726922247,0.2801754076642088,2,50.0,0.0,0.0,0.0,0.0,1.0
0.8,0.8215349258013929,0.45947498592004593,0.8487534256329277,0.3151705423239231,0.6486662738713932,0.02576917887537959,0.20295491541989405,0.21093377078790004,2,50.0,0.0,0.0,0.0,1.0,0.0
0.8,0.7994531537944711,0.44854901215390564,0.666242887196773,0.3388976100936162,0.6422210700629299,0.08490622288874186,0.04582362981664558,0.07365717306816258,2,50.0,0.0,0.0,0.0,1.0,1.0
0.8,0.8467183097422619,0.6562585894452005,0.7133324237958865,0.6076986451648774,0.7651164418413049,0.143561498045807,0.02461078093118718,0.07422007848859372,2,60.0,0.0,0.0,0.0,0.0,0.0
0.8,0.7865231595022014,0.5744198604397976,0.5551499155777513,0.5974621104810733,0.7219647019515272,0.16574976980391865,0.1761815512704731,0.2427175872261819,2,60.0,0.0,0.0,0.0,0.0,1.0
0.8,0.8215350201128644,0.4617584055815084,0.8438401029246518,0.3181015084387011,0.649665854056146,0.02687259497763502,0.20067156673270503,0.206817732297629,2,60.0,0.0,0.0,0.0,1.0,0.0
0.8,0.7934644460842066,0.4652844197344047,0.6235608014643937,0.37482143613212465,0.6505324789986993,0.09805172378692996,0.056956429428595766,0.09506489678580973,2,60.0,0.0,0.0,0.0,1.0,1.0
0.8,0.8465647329419784,0.6551696863196661,0.7139434728987877,0.6053927612214296,0.764226465731588,0.14146332869232603,0.02566457045750581,0.07323829485562143,2,70.0,0.0,0.0,0.0,0.0,0.0
0.8,0.7626907449512239,0.5472002036313389,0.5076267569199346,0.5945438759811084,0.70527904671921,0.13879244777366573,0.17664630798618525,0.218004878011973,2,70.0,0.0,0.0,0.0,0.0,1.0
0.8,0.8217191538299323,0.4616012517683993,0.8461719645593808,0.31742890062495943,0.64955213299695,0.023731759124658476,0.21022091964789819,0.21837113964480856,2,70.0,0.0,0.0,0.0,1.0,0.0
0.8,0.7869225638686717,0.43817458220574396,0.6120829108954344,0.34432750848117527,0.6358151043926272,0.06814481691394143,0.05583715111842419,0.07736983859711868,2,70.0,0.0,0.0,0.0,1.0,1.0
0.8,0.8471482710255165,0.6563045463086083,0.7155673360384393,0.6061609186845559,0.7648729953416475,0.14528305681450984,0.028138227241559455,0.07959375776369915,2,80.0,0.0,0.0,0.0,0.0,0.0
0.8,0.7664994524275961,0.5555968894878043,0.5139245918307186,0.6058029869020487,0.7116446832363422,0.14459612672834973,0.18298508184093337,0.2271524734806385,2,80.0,0.0,0.0,0.0,0.0,1.0
0.8,0.8236232694316528,0.4707316275227361,0.8486556427749754,0.32574092884232625,0.6536476391164664,0.026118289740744944,0.21395268298998413,0.21999218320377642,2,80.0,0.0,0.0,0.0,1.0,0.0
0.8,0.7804425782719195,0.45086480832664594,0.5694948340307864,0.37422086462927995,0.6417676377769015,0.08665678017257233,0.05794331962661953,0.08887313386002213,2,80.0,0.0,0.0,0.0,1.0,1.0
0.8,0.8467490175574008,0.6562919899678803,0.7135626801488336,0.6075712722547023,0.7650935642926567,0.14304469185903795,0.018181940305056,0.06718199473449359,2,90.0,0.0,0.0,0.0,0.0,0.0
0.8,0.7595584204865642,0.5444264482683244,0.5020183980577098,0.5957087742061675,0.7036186710161354,0.1455213600384676,0.19435736201938536,0.24179232816488483,2,90.0,0.0,0.0,0.0,0.0,1.0
0.8,0.823439055549834,0.4709526956610145,0.8455816934909789,0.32651698795201817,0.6537929051222833,0.029700315393930476,0.1912982436443687,0.19805450561713092,2,90.0,0.0,0.0,0.0,1.0,0.0
0.8,0.7764496474825816,0.44461481123307295,0.5593869777329511,0.3710243344242965,0.6380457197684329,0.07618683191510982,0.047229671365008816,0.0666232088877747,2,90.0,0.0,0.0,0.0,1.0,1.0
0.8,0.8473018336790792,0.6555434528911179,0.7175130149606076,0.6034858270697739,0.7640618101059349,0.14511253224148452,0.03214995122336446,0.08294308248555513,2,100.0,0.0,0.0,0.0,0.0,0.0
0.8,0.7468748290604579,0.534809613896872,0.4806509352616522,0.603951669745371,0.6980713499189625,0.12939308972227906,0.17366499650501815,0.20759653606420647,2,100.0,0.0,0.0,0.0,0.0,1.0
0.8,0.824298926245034,0.47750591047212493,0.8415050647235649,0.3338160780148253,0.6568570692601191,0.029539323644337912,0.19878730892720242,0.20655553527589837,2,100.0,0.0,0.0,0.0,1.0,0.0
0.8,0.7838205275331024,0.458538372186328,0.5873007289145623,0.3802446053874417,0.6460608250540381,0.0863924211459405,0.06446223402321483,0.09113013655594235,2,100.0,0.0,0.0,0.0,1.0,1.0
0.9,0.7968426547019362,0.6036981682956026,0.5693150076602163,0.6426320530333652,0.7441947000335343,0.07378680574293532,0.2904489740566507,0.4491577679481688,2,0.0,3.0,7.0,0.0,0.0,0.0
0.9,0.8296426755259091,0.6482589242691574,0.6447855328895735,0.6519730982769418,0.7689902143332661,0.14862972559386953,0.03580679859104367,0.08258434213996732,2,0.0,3.0,7.0,0.0,0.0,1.0
0.9,0.7901477757016679,0.25849427688699567,0.8681997373935607,0.15189699142290655,0.5722476686288682,0.029461329387824614,0.3190403569868606,0.33555330447205955,2,0.0,3.0,7.0,0.0,1.0,0.0
0.9,0.7958906841391871,0.31583922835709677,0.8196067967073632,0.19637813993694903,0.5912109551983651,0.023688964798428386,0.09420911624144784,0.09732338933980518,2,0.0,3.0,7.0,0.0,1.0,1.0
0.9,0.8200606913181765,0.6243295732435381,0.6277862013763141,0.6209549177755077,0.75208503332479,0.011651677328257809,0.22230035274887666,0.29153972158525193,2,0.0,7.0,13.0,0.0,0.0,0.0
0.9,0.8097104128541254,0.6262065107502275,0.5967194602096025,0.6611468252324876,0.7589938434445667,0.18497753148912435,0.11596831063578861,0.1985583131183602,2,0.0,7.0,13.0,0.0,0.0,1.0
0.9,0.7869230590038974,0.2424645379384104,0.8457345431221993,0.14170908795873713,0.5666486375653756,0.04007950254839021,0.3613415402115158,0.3809314938831078,2,0.0,7.0,13.0,0.0,1.0,0.0
0.9,0.7887963064609771,0.2875706107469461,0.769711685842726,0.17717238304800734,0.5799915297699589,0.03154786202867709,0.042133236675695976,0.04804910933187293,2,0.0,7.0,13.0,0.0,1.0,1.0
0.9,0.8234389470916417,0.6319515522191034,0.6343786879863511,0.6296149563482836,0.7572643197599154,0.024288752725157504,0.20985943901746013,0.2681265570747421,2,0.0,10.0,20.0,0.0,0.0,0.0
0.9,0.7986852132061714,0.6053174783510263,0.5772402374954012,0.6395675656316033,0.744355995366065,0.15342071402240362,0.07580843004813972,0.13348303591409402,2,0.0,10.0,20.0,0.0,0.0,1.0
0.9,0.7890421057337225,0.26081037768145665,0.8380225240357906,0.15458435600630294,0.5724389921049531,0.041226938124779636,0.367780707348966,0.39054220392788064,2,0.0,10.0,20.0,0.0,1.0,0.0
0.9,0.7864314463116858,0.3138621218136606,0.7060451190988143,0.2043752873949855,0.587729725987322,0.03077899043771193,0.04867744899743167,0.052418512739934676,2,0.0,10.0,20.0,0.0,1.0,1.0
0.9,0.8259572850141712,0.6336847102160698,0.6423769707770356,0.6252832912424418,0.7574434626680493,0.034051803738357346,0.19092669373932664,0.24069618745711213,2,0.0,13.0,27.0,0.0,0.0,0.0
0.9,0.7689564973247607,0.5744053874888492,0.5165713428020027,0.6472322268255416,0.7273998629087325,0.13496484554500315,0.10206048675550791,0.14088362669239066,2,0.0,13.0,27.0,0.0,0.0,1.0
0.9,0.7901169358504688,0.2639935257600503,0.8507848882570738,0.15636630146196878,0.5737548090944425,0.036024142442669174,0.3476921568777354,0.3682582334002352,2,0.0,13.0,27.0,0.0,1.0,0.0
0.9,0.7820394884017638,0.3302368014917613,0.636388870310683,0.22369125393207465,0.5914163486980775,0.0250302764777345,0.06639825121776537,0.07557612169054992,2,0.0,13.0,27.0,0.0,1.0,1.0
0.9,0.8271243045943646,0.6354809523623732,0.6454292020597335,0.6259310119205835,0.7584358946458387,0.04108875748979056,0.1922694586991319,0.2334930903721098,2,0.0,16.6,33.4,0.0,0.0,0.0
0.9,0.7587911966654481,0.5674095446700124,0.499479202410133,0.656930842720931,0.7240153863793577,0.1331802413084352,0.11084063969007255,0.14763322052041797,2,0.0,16.6,33.4,0.0,0.0,1.0
0.9,0.7884585817969051,0.25228211925276983,0.8504072123921563,0.1484789922826775,0.5699731393168236,0.03648169880109843,0.3419038168688269,0.3619353385164283,2,0.0,16.6,33.4,0.0,1.0,0.0
0.9,0.7819781293583689,0.33733356751247145,0.63952990034695,0.23255525249975637,0.5944154757736297,0.030142946609432553,0.051097029545496095,0.0626271210554065,2,0.0,16.6,33.4,0.0,1.0,1.0
0.9,0.8285370244202579,0.6377140993823235,0.6490559696031101,0.6268104392527736,0.7596638476327593,0.045300534954546216,0.18835298656605867,0.2256863281368008,2,0.0,20.0,40.0,0.0,0.0,0.0
0.9,0.7525874870934752,0.5571701318477575,0.4899188166928261,0.6464815652325763,0.7163640084573861,0.1388078401183795,0.15257953156750978,0.19278368216823857,2,0.0,20.0,40.0,0.0,0.0,1.0
0.9,0.7892571311732988,0.26368803158163046,0.8330529947210662,0.1567394443773622,0.5733135766808586,0.04312541431446942,0.37547339363739524,0.39967416247466375,2,0.0,20.0,40.0,0.0,1.0,0.0
0.9,0.7819472895071697,0.331584454637296,0.6479179286229488,0.2249111543972709,0.5917841724104537,0.03092646049878959,0.053797167025217404,0.06696665537726473,2,0.0,20.0,40.0,0.0,1.0,1.0
0.9,0.8292434597823819,0.6381564899637927,0.6514901381592882,0.6254074452324909,0.7596505525610258,0.04762857183134702,0.17180278411559682,0.20910694912973415,2,0.0,23.0,47.0,0.0,0.0,0.0
0.9,0.7555971877828165,0.5624635939502687,0.49452366357972843,0.6526739764284267,0.7204513793717212,0.1318815890682375,0.12160596376789098,0.1574531747833808,2,0.0,23.0,47.0,0.0,0.0,1.0
0.9,0.7904548679997782,0.26861348544155317,0.844606145036996,0.15980917604157568,0.5751523595657061,0.03984827852197147,0.37227284875816824,0.39383285442070237,2,0.0,23.0,47.0,0.0,1.0,0.0
0.9,0.7797057699003807,0.30802414808576006,0.6442504951733775,0.20473364901110883,0.5834139741811338,0.02866016549222436,0.04012211893328913,0.04765925790666584,2,0.0,23.0,47.0,0.0,1.0,1.0
0.9,0.8302568742688503,0.6386978006681895,0.6550940528570062,0.6231086655697624,0.759532328371505,0.05064489454200053,0.1794556591798713,0.21165071857674325,2,0.0,26.6,53.4,0.0,0.0,0.0
0.9,0.7515430865730267,0.5579030372569793,0.48849514268980315,0.6509039393977784,0.7171792184769682,0.13503167255516912,0.1219547074845964,0.16240702253421888,2,0.0,26.6,53.4,0.0,0.0,1.0
0.9,0.7893799247092661,0.25805113883169284,0.8521921552269838,0.15217010515945245,0.5718385952445054,0.03532058727506543,0.34248953095385226,0.36213647257384307,2,0.0,26.6,53.4,0.0,1.0,0.0
0.9,0.782899344950243,0.3203758152760957,0.6649223758731753,0.21276994668675314,0.5882625087770178,0.02909518245867998,0.03871844241057814,0.04570402212805963,2,0.0,26.6,53.4,0.0,1.0,1.0
0.9,0.8305026546793013,0.638921897175539,0.6558755993021951,0.6228548399373951,0.7596071756282518,0.05532014848869221,0.17331526164292055,0.200915940338237,2,0.0,30.0,60.0,0.0,0.0,0.0
0.9,0.7491167777844424,0.5539123636305663,0.48496492052829304,0.6463630335490415,0.7140408037545607,0.1388203331676397,0.1546202322990065,0.19553403292065777,2,0.0,30.0,60.0,0.0,0.0,1.0
0.9,0.7894106372399786,0.25898544700211357,0.852453261778515,0.1529370061235384,0.5721215093360221,0.03768166098728331,0.35344090147459084,0.374254074261705,2,0.0,30.0,60.0,0.0,1.0,0.0
0.9,0.773102717264394,0.2969006965043704,0.5842652949648384,0.19907031569344075,0.5771244362782515,0.027524961561689924,0.04055252576363226,0.050695750909863876,2,0.0,30.0,60.0,0.0,1.0,1.0
0.9,0.8296734163500631,0.6377120806040548,0.6535227230784961,0.6227234814525104,0.7590157070516718,0.05201547566304312,0.18000239185065098,0.2101622936556283,2,0.0,33.0,67.0,0.0,0.0,0.0
0.9,0.749884364704724,0.5475897524400656,0.4857844128375303,0.6285590160497007,0.7084516491748758,0.12560062928103885,0.12058958223607341,0.1538154261975199,2,0.0,33.0,67.0,0.0,0.0,1.0
0.9,0.7898099520105509,0.2643150199727091,0.8443356739872815,0.15686931533365578,0.5737223060455101,0.036642900845483134,0.34310487462606376,0.36502630662179014,2,0.0,33.0,67.0,0.0,1.0,0.0
0.9,0.7761433851254211,0.30296766175546563,0.6129870584261345,0.20226718776386782,0.5802140347756646,0.025294594188472568,0.029182595654367326,0.03352070301704159,2,0.0,33.0,67.0,0.0,1.0,1.0
0.9,0.8399618217731991,0.650577480571068,0.6859502816551264,0.6188004587247103,0.7644580241999612,0.10483785114442656,0.10065586015318909,0.11913999983997911,2,10.0,0.0,0.0,0.0,0.0,0.0
0.9,0.8337886219622745,0.6421483240683556,0.6680274032502742,0.6192110179705569,0.7605396953097537,0.135936267030431,0.04252810964372149,0.08784576143718699,2,10.0,0.0,0.0,0.0,0.0,1.0
0.9,0.8369827015785101,0.5537073539318706,0.8125093181028321,0.42009896772400895,0.6946578722433552,0.07445690561516541,0.09416095819122978,0.10787903135129115,2,10.0,0.0,0.0,0.0,1.0,0.0
0.9,0.8399926427621038,0.5969650901451338,0.7596692767127654,0.49296308282825363,0.7215245976005727,0.11574021289182057,0.04623196976502538,0.08441319867628003,2,10.0,0.0,0.0,0.0,1.0,1.0
0.9,0.8414052069740693,0.6518639345762841,0.6914048988270268,0.6166280009687395,0.7646653189510985,0.11081352674704481,0.08330643937809626,0.10605533655399982,2,20.0,0.0,0.0,0.0,0.0,0.0
0.9,0.8140105161063247,0.6198211983071815,0.6108859867924836,0.6296444771038741,0.7510690198543364,0.13512930100937634,0.04654747412246289,0.09146720655603498,2,20.0,0.0,0.0,0.0,0.0,1.0
0.9,0.8245445463259834,0.4771373272742001,0.8445822535127234,0.33287817218187704,0.6566905537563027,0.028329368509908408,0.20458327828212836,0.21032646438768082,2,20.0,0.0,0.0,0.0,1.0,0.0
0.9,0.8188629544916971,0.5296641145105768,0.7082829544738172,0.42425949134095753,0.684133702293222,0.09775439575954904,0.07611624428629137,0.11296442365825039,2,20.0,0.0,0.0,0.0,1.0,1.0
0.9,0.8427565064541114,0.6527717967566015,0.6970487343814161,0.6138198644736905,0.7645962345644519,0.11784546341965692,0.06897377990080877,0.09722317757413003,2,30.0,0.0,0.0,0.0,0.0,0.0
0.9,0.8073766094724177,0.6026766334737814,0.5996335188271338,0.6068617390597312,0.7389342879269121,0.16333811096352427,0.10205207948343684,0.17005925102020564,2,30.0,0.0,0.0,0.0,0.0,1.0
0.9,0.8214427834936817,0.45974256610952613,0.8473660227267594,0.31568405565522617,0.6487809898734549,0.02248722187068381,0.21914950244055084,0.22580583266487508,2,30.0,0.0,0.0,0.0,1.0,0.0
0.9,0.8035378402144868,0.49758619237043816,0.6491902290493401,0.40535129899596206,0.6676069498759729,0.09835319814051934,0.0536862513390727,0.08828690045814236,2,30.0,0.0,0.0,0.0,1.0,1.0
0.9,0.8425107590526751,0.6502089783605284,0.6988923280740003,0.607963565092803,0.7624378653174624,0.12276329493651972,0.059095793218870776,0.0911767686037036,2,40.0,0.0,0.0,0.0,0.0,0.0
0.9,0.800282420417151,0.5853866442764153,0.5856013113685178,0.5855041759007961,0.726953643490013,0.16240803832950584,0.1533609322742036,0.21731143662748664,2,40.0,0.0,0.0,0.0,0.0,1.0
0.9,0.8198457837679394,0.4507593900408497,0.8484618392275601,0.3071267618992272,0.6448059619056565,0.02182596667496179,0.21191092036717088,0.21868100808374966,2,40.0,0.0,0.0,0.0,1.0,0.0
0.9,0.8026782948938637,0.4674162507864687,0.6718397514859028,0.36071004141887497,0.6517683176410024,0.09189986486919138,0.05251747970102101,0.08356335489813083,2,40.0,0.0,0.0,0.0,1.0,1.0
0.9,0.8443534684552649,0.6541431679947388,0.7034106304608998,0.6113988975721835,0.7648220742575547,0.12852814278554248,0.04932902205876941,0.08582616434120019,2,50.0,0.0,0.0,0.0,0.0,0.0
0.9,0.7933415912457829,0.583441073102317,0.5677135498721657,0.6011637360980417,0.7277208302267242,0.1761244167330239,0.1800991667131443,0.25597334319421416,2,50.0,0.0,0.0,0.0,0.0,1.0
0.9,0.8180644899956278,0.4381575716172006,0.8545875132444698,0.2947641424328338,0.639413628563495,0.015283350296068792,0.2273049753976511,0.23700610146068266,2,50.0,0.0,0.0,0.0,1.0,0.0
0.9,0.7981940956491854,0.44370437309027444,0.6593544347299825,0.3356352147729638,0.6402908495471017,0.07757248367060983,0.041792939273106074,0.06237781174705183,2,50.0,0.0,0.0,0.0,1.0,1.0
0.9,0.8445684703169732,0.6543894112609248,0.7043249293013967,0.6111330936119796,0.764872409930921,0.13110378500745185,0.03687720454945771,0.07505384178883613,2,60.0,0.0,0.0,0.0,0.0,0.0
0.9,0.7824081095039179,0.5724392684122303,0.5437068059776803,0.6046207052972098,0.7217044521349919,0.15815669474648444,0.15370326698414397,0.21494587665189382,2,60.0,0.0,0.0,0.0,0.0,1.0
0.9,0.818801586017155,0.44343528222871875,0.8520685516126013,0.299857317335742,0.6416364265314104,0.01565092937014171,0.23086127800036907,0.24051005939021994,2,60.0,0.0,0.0,0.0,1.0,0.0
0.9,0.7974570420678205,0.4588052551955684,0.6448314062991335,0.3584720592889322,0.6476029819857931,0.08129619692939748,0.03499005345014909,0.059066481912991756,2,60.0,0.0,0.0,0.0,1.0,1.0
0.9,0.8440770509632787,0.6532849494578505,0.7030962590679448,0.61011708792921,0.7642021568720005,0.1298343747658224,0.04074629167255088,0.07805466713464207,2,70.0,0.0,0.0,0.0,0.0,0.0
0.9,0.766652298313975,0.5487320980666583,0.5170447389333052,0.5876509556742079,0.7055370320912131,0.1305972371763583,0.1440558756695774,0.18076685989794436,2,70.0,0.0,0.0,0.0,0.0,1.0
0.9,0.8181873259717571,0.43606072065507745,0.8618714910799999,0.29207687076764954,0.6385755985246486,0.013430282955864131,0.2351113736798006,0.2452802183760535,2,70.0,0.0,0.0,0.0,1.0,0.0
0.9,0.7938943837895934,0.4187587926044536,0.6527299892429324,0.3083761401648907,0.6281353727909644,0.0644376410663339,0.04038800615742149,0.05520078598562669,2,70.0,0.0,0.0,0.0,1.0,1.0
0.9,0.844844850084371,0.6541289736291984,0.7060807360327435,0.6093564010319177,0.7644485384834029,0.13444022659359509,0.039102170007141626,0.0808617212753891,2,80.0,0.0,0.0,0.0,0.0,0.0
0.9,0.7644109531834082,0.554812336485188,0.5100767539789073,0.6092254682703525,0.7114328612651551,0.12582468429889399,0.12954228127852505,0.15997136291843095,2,80.0,0.0,0.0,0.0,0.0,1.0
0.9,0.8186787076008633,0.43983607235735656,0.8590528468997987,0.29564071409416126,0.64011468301632,0.014876697822082483,0.23082394926762131,0.24088137757310396,2,80.0,0.0,0.0,0.0,1.0,0.0
0.9,0.7810260220439862,0.4324529204717802,0.5796847919944785,0.3468342530887144,0.632809579736185,0.06854180606035837,0.04693586019734487,0.06948610114328721,2,80.0,0.0,0.0,0.0,1.0,1.0
0.9,0.8449984363158016,0.6547326759674749,0.7060895981191929,0.6103758448581974,0.764897539857055,0.13145215255837644,0.04598477151081439,0.08468808541789125,2,90.0,0.0,0.0,0.0,0.0,0.0
0.9,0.7569173173215089,0.5452635675495664,0.4976229157107813,0.6042455307249843,0.704793461955351,0.12767891175420448,0.15192254928241117,0.18408567105492044,2,90.0,0.0,0.0,0.0,0.0,1.0
0.9,0.8188016095950228,0.4430319172913178,0.8524180304207087,0.29947511593173043,0.6415057646555176,0.018439533274278462,0.2173185866743763,0.22565661229734463,2,90.0,0.0,0.0,0.0,1.0,0.0
0.9,0.7861855951676311,0.43921844471609983,0.6053095102577599,0.34831870939491305,0.6367030956919983,0.07778807680921583,0.04112054466278873,0.06377988171601305,2,90.0,0.0,0.0,0.0,1.0,1.0
0.9,0.8451213194476667,0.6545020158654907,0.7070685135575558,0.6092274869366286,0.7645862488555505,0.13275549220496888,0.04035507663582198,0.08056116561837026,2,100.0,0.0,0.0,0.0,0.0,0.0
0.9,0.7486557220090154,0.5407458126312852,0.48345019960288427,0.6144037580885132,0.7028096746552341,0.11711584715085473,0.1411046894587779,0.16319023606934102,2,100.0,0.0,0.0,0.0,0.0,1.0
0.9,0.8183715870093116,0.44202240758326117,0.8496683769885642,0.29912078522370866,0.6411071702807426,0.016198665729424345,0.2265553272242255,0.2359907683488663,2,100.0,0.0,0.0,0.0,1.0,0.0
0.9,0.7903009139536087,0.44242400390543957,0.6218526651432275,0.34540759475489075,0.6384256454705948,0.06695378066752664,0.03495353406499966,0.04926221756235655,2,100.0,0.0,0.0,0.0,1.0,1.0
1.0,0.7862164161565359,0.5920174094745295,0.547833506048895,0.6441602183000003,0.7377175916694108,0.10585739598979671,0.30566583661960345,0.49807953939738087,2,0.0,3.0,7.0,0.0,0.0,0.0
1.0,0.823623198698049,0.6449147222913314,0.6260614793100778,0.665361399985947,0.7695954282615795,0.13669077259435883,0.023692439769604556,0.058547819148070016,2,0.0,3.0,7.0,0.0,0.0,1.0
1.0,0.7894413592018382,0.25718305145606274,0.8569186208667109,0.15139071263062895,0.5716104446532863,0.03648794005405645,0.3536950394072657,0.37250211136774825,2,0.0,3.0,7.0,0.0,1.0,0.0
1.0,0.7940787580009137,0.2949077555866633,0.8420451188963014,0.17942659424763688,0.5842322949837038,0.016203786079411652,0.10638126157674584,0.10975705533085237,2,0.0,3.0,7.0,0.0,1.0,1.0
1.0,0.8052883790159239,0.6089189115027288,0.5896613837866193,0.6296183819484218,0.745312691345183,0.04373424295738378,0.2814851921541012,0.4053377878364658,2,0.0,7.0,13.0,0.0,0.0,0.0
1.0,0.8023705801400413,0.6223796281377638,0.5778916931278817,0.676063622894666,0.7592476526348637,0.15214472590692205,0.05001182164526426,0.10346003289858907,2,0.0,7.0,13.0,0.0,0.0,1.0
1.0,0.7848346729334753,0.22579002633005874,0.8470143788290695,0.13035885162977856,0.5613981054399816,0.041693579504899624,0.3637252479674268,0.38249609604566237,2,0.0,7.0,13.0,0.0,1.0,0.0
1.0,0.7846196286316047,0.24759450086060042,0.7822622310502998,0.14732520770545707,0.5670491968457705,0.018343092972770536,0.05470492396420616,0.057704564228204726,2,0.0,7.0,13.0,0.0,1.0,1.0
1.0,0.8177572420835896,0.6240531913445476,0.6200120605158943,0.6282114023534298,0.7530438274567658,0.0073733012431767666,0.23951528680765347,0.31687546060331445,2,0.0,10.0,20.0,0.0,0.0,0.0
1.0,0.7960750017636244,0.6067420540342298,0.5669476061117474,0.6532073787715534,0.7472922432484291,0.15611251046026003,0.06740509306304118,0.12843958683226558,2,0.0,10.0,20.0,0.0,0.0,1.0
1.0,0.7874758562632814,0.2491013490214306,0.8363459473466646,0.1464137576885567,0.5686158495189236,0.04440007875441594,0.3833644467614391,0.4054954669905496,2,0.0,10.0,20.0,0.0,1.0,0.0
1.0,0.7837595174421522,0.3004397178229573,0.6811066183164975,0.1929878303466253,0.582073368722594,0.029045171866057578,0.03666993982079757,0.044377564232309555,2,0.0,10.0,20.0,0.0,1.0,1.0
1.0,0.818371483266693,0.6270239928599282,0.6201023610066032,0.6342017664595548,0.7554916049209631,0.008805803152025771,0.22690949149817125,0.301676094826575,2,0.0,13.0,27.0,0.0,0.0,0.0
1.0,0.7669602016907405,0.575740728774452,0.5130257712962856,0.656292290880305,0.7291805256637074,0.11420345110166916,0.05695626600753798,0.07904742429307764,2,0.0,13.0,27.0,0.0,0.0,1.0
1.0,0.7866773398959028,0.24234430532119894,0.8385993251460013,0.14170226836409153,0.566482756471687,0.042822999944837445,0.37255884235276426,0.3935197775594632,2,0.0,13.0,27.0,0.0,1.0,0.0
1.0,0.7836980970963007,0.29920482395316944,0.6848500017209169,0.19232203280008608,0.581799165857322,0.032816611974408105,0.03729321144441995,0.04483182913475649,2,0.0,13.0,27.0,0.0,1.0,1.0
1.0,0.8180644239775976,0.6248006094865131,0.6205142144541516,0.6292378183506603,0.7535966507837925,0.010851037255242817,0.24306947554993225,0.32096760593174267,2,0.0,16.6,33.4,0.0,0.0,0.0
1.0,0.7556584808081814,0.5668311846483564,0.4946650609656028,0.6638173208573945,0.7243039600145986,0.10550557362744502,0.05607899146543875,0.07222680951029803,2,0.0,16.6,33.4,0.0,0.0,1.0
1.0,0.786462375758783,0.23995463744148893,0.8396551833625505,0.1400510074768616,0.5657783141249653,0.04316370665012369,0.37492931783281075,0.3956224594003012,2,0.0,16.6,33.4,0.0,1.0,0.0
1.0,0.7804429555178058,0.30675391185412015,0.6407284601262089,0.20297809671735764,0.5833060240496198,0.018051963030361943,0.0679774848370324,0.07651123889076038,2,0.0,16.6,33.4,0.0,1.0,1.0
1.0,0.8245138007862559,0.6331889732438427,0.6373546620722379,0.6291069986366046,0.7577988358828683,0.0259257238217118,0.2201750942046929,0.27505364953866296,2,0.0,20.0,40.0,0.0,0.0,0.0
